sadness,"The elections of 1982 and 1985.  The thought of what a social á
democrat and communist majority could achieve, especially ""worker á
share"" funds and its extension."
disgust,"A study visit to a chicken factory : the butchery, the smell, á
the environment and the noise."
shame,Confession to my parents about my involvement in a moped theft.
guilt,"[ No answer as I see very little difference between shame and á
guilt.  Therefore see answer for ""shame"".]"
joy,"When I was appointed to position of trust in a group set up to á
change the working environment."
fear,"I was alone in a cottage I often stay in.  I was woken up by a á
rustling sound in the middle of the night."
anger,"When I tried to explain to a plumber, face to face, that the á
toilet was broken and he did not believe it (it had been mended á
ten times)."
sadness,"When the result of a project work was treated nonchalantly á
intead of being criticized by the teacher."
disgust,When programmes on violence or pornography are shown on T.V.
shame,"When I talked maliciously about a colleague at work to someone á
else.  Immediately afterwards I felt ashamed."
guilt,"When I decided to take a week s holiday without consulting the á
family first."
joy,"After my girl and I talked things over our relationship changed á
and became positive.  A diificult time turned into pleasant one."
fear,"When we could not land our plane and we knew that the fuel was á
running out.  Bad weather had already frightened us."
anger,"When I read about Reagan's tactical decision concerning the á
South African boycott."
sadness,"When my half brother became seriously ill with cancer and died á
later."
disgust,"A film were a woman was attacked and raped.  One did not see the á
worst but it had the desired effect - very strong."
shame,"I made a comment and it was interpreted completely differently á
from what I had meant.  When I said it I realized how my mother á
had understood it."
guilt,"I had promised to visit my girlfriend but for different reasons á
could not make it.  I rang up later to tell her that I could not á
come."
joy,"When I was offered a high position of trust, which I later á
accepted."
fear,"I had the window open and the door was shut so that the kitten á
would not go out.  My partner came in and started talking about á
something and I forgot about the window and suddenly I saw the á
kitten hanging from the window frame. I was rigid with fright á
till I got hold of her."
anger,"Some noisy guests arrived at the hotel.  I had been slightly á
irritated earlier.  At night when I was trying to sleep they were á
having a party so I went and yelled at them.  I wanted to sleep á
as I had to get up early the next day."
sadness,"When I was told that I had not been successful in getting the job I á
had been expecting.  I was sure that I was sufficiently á
qualified."
disgust,"When my cat vomited and a worm came out which was still alive.  I á
was forced to wipe it up."
shame,"When I was a child it was found out that I had taken off my á
clothes outdoors.  It was summer and my friend and I were out á
in the woods.  It had felt exciting at that time.  My parents á
discovered that my trousers were back to front and I felt á
ashamed."
guilt,"When I stole money from my mother and she asked me later if I was á
responsible.  I never admitted it."
joy,"[ Cycling in the spring sunshine gives me such delight.  á
Happiness is to be healthy, my wonderful finance.  Simply being á
here on earth.]"
fear,"When my relationship with my family is very poor I often fear á
being excluded from the group, a fear which is stronger in á
situations when an argument is on hand."
anger,"Recently when my sister, who is four years younger than me and á
very spoiled, shouted at my mother for no apparent reason .  The á
heart-broken expression on my mother's face made me feel very á
angry."
sadness,"When I watched the T.V programme called ""The living planet"" and á
saw the far reaching environmental destruction caused by man."
disgust,"Disgust is a feeling that I have never experienced with peoplie á
but , on the other hand, it has been with repulsive animals, i;e á
snakes on T.V."
shame,"When relatives have acted strangely, and unfriendly towards me."
guilt,"When ,due to hunger and tiredness, I became generally irritated á
with my fiancee and made cutting remarks which really hurt him.  á
Later I realized that my unfounded irritation had hurt the person á
I love most on earth."
